Player,Age,Nation,Pos,Team,League,Preferred_Foot,Wage,Value,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Cmp,Att,Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,A-xAG,KP,1/3,PPA,CrsPA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,90s_Gls,90s_Ast,90s_G+A,90s_G-PK
David Ozoh,20.0,ENG,"CDM, CM",Derby County,Championship,Right,1.144.000,2.500.000,22.0,17.0,1332.0,14.8,1.5,0.0,1.5,1.5,0.0,0.0,6.0,0.0,0.105,0.0,0.105,0.105,0.105,6.0,1.5,37.5,0.405,0.105,0.375,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,34.5,0.0,0.0,0.0,,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,31.0,16.0,0.0,2.0,0.0,0.0,0.0,5,23.0,2,1.64,24.0,19.0,5.0,0.34,0.29,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.07,0.0,0.07,0.07
David Sotelo,22.0,ARG,"CM, CDM",Newell's Old Boys,Liga Argentina,Right,104.000,500.000,6.0,1.0,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.5,37.5,3.315,0.8250000000000001,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,5,25.0,1,0.33,4.0,2.0,2.0,1.1,3.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Tijanić,28.0,SVN,"CAM, CM",Al-Najma SC,Liga MX,Right,468.000,1.700.000,17.0,17.0,1482.0,16.5,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.18,0.18,0.36,0.18,0.36,27.0,6.0,33.3,1.6350000000000002,0.36,0.165,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,19.5,0.0,0.0,0.0,,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,34.0,0.0,0.0,0.0,0,,0,0.41,15.0,35.0,-20.0,-1.21,0.38,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.12,0.12,0.24,0.12
David Wieser,24.0,ITA,"CM, CAM, CDM",Mantova,Serie B,Right,52.000,1.700.000,20.0,13.0,1113.0,12.4,0.0,1.5,1.5,0.0,0.0,0.0,3.0,0.0,0.0,0.12,0.12,0.0,0.12,3.0,1.5,75.0,0.24,0.12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,16.5,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,6.0,0.0,0.0,0.0,7,21.0,7,0.9,11.0,24.0,-13.0,-1.05,-0.91,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.08,0.08,0.0
David van der Werff,21.0,NED,"RM, LM, CAM, RW",FC Groningen,Eredivisie,Right,156.000,1.700.000,25.0,17.0,1396.0,15.5,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.195,0.0,0.195,0.195,0.195,57.0,28.5,75.0,3.675,1.83,0.075,0.165,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,28.5,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,7.0,1.0,68.0,0.0,0.0,0.0,8,17.0,0,1.24,23.0,22.0,1.0,0.06,0.38,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.13,0.0,0.13,0.13
Davide Buglio,28.0,ITA,"CM, CDM",Catanzaro,Serie B,Right,Sin Dato,Sin Dato,9.0,3.0,339.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.405,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,8.0,0.0,0.0,0.0,6,19.0,15,2.11,2.0,4.0,-2.0,-0.53,-1.05,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davide Frattesi,26.0,ITA,"CM, CDM",Inter,Serie A,Right,1.976.000,32.000.000,15.0,3.0,452.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,50.0,4.78,1.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,9.0,2.0,0.0,0.0,0.0,0.0,12,18.0,11,2.8,13.0,2.0,11.0,2.19,0.73,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davide Veroli,23.0,ITA,"CB, LB, LM, CDM",Palermo FC,Serie B,Left,260.000,2.500.000,9.0,3.0,297.0,3.3,0.0,1.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.4499999999999999,0.4499999999999999,0.0,0.4499999999999999,3.0,0.0,0.0,0.915,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,6,12.0,15,2.44,7.0,3.0,4.0,1.21,0.33,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.3,0.0
Davis Keillor-Dunn,28.0,ENG,"ST, CAM, LM",Wrexham,Championship,Right,1.092.000,1.300.000,1.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.0,4,0.0,0.0,1.0,-1.0,-4.74,-5.02,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davis Mensah,34.0,GHA,"ST, CAM",Mantova,Serie B,Right,104.000,900.000,24.0,10.0,972.0,10.8,4.5,1.5,6.0,4.5,0.0,0.0,3.0,0.0,0.42,0.135,0.5549999999999999,0.42,0.5549999999999999,16.5,7.5,68.25,1.53,0.6900000000000001,0.405,0.8999999999999999,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.0,46.0,15.0,13.0,0.0,0.0,0.0,14,24.0,3,1.08,17.0,20.0,-3.0,-0.28,0.46,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.28,0.09,0.37,0.28
Davy Gui,19.0,CIV,"CM, RM, CDM",Alverca,Primeira Liga,Right,39.000,525.000,20.0,1.0,406.0,4.5,1.5,1.5,3.0,1.5,0.0,0.0,3.0,0.0,0.33,0.33,0.66,0.33,0.66,16.5,4.5,40.95,3.66,1.005,0.135,0.495,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,19.5,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,9.0,0.0,0.0,0.0,19,17.0,3,1.3,9.0,6.0,3.0,0.67,1.59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.22,0.22,0.44,0.22
Davy Klaassen,33.0,NED,"CM, CDM",Ajax,Eredivisie,Right,988.000,6.000.000,24.0,17.0,1432.0,15.9,6.0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,0.375,0.195,0.5700000000000001,0.375,0.5700000000000001,31.5,12.0,57.150000000000006,1.98,0.75,0.285,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,33.0,0.0,0.0,0.0,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,19.0,14.0,2.0,5.0,0.0,0.0,0.0,7,19.0,0,1.79,33.0,20.0,13.0,0.82,0.49,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.25,0.13,0.38,0.25
Dawda Camara,23.0,MTN,"CM, CAM, RM",Cádiz CF / Gaziantep FK,Segunda División,Right,572.000,2.300.000,25.0,13.0,1291.0,7.15,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.4499999999999999,0.0,0.4499999999999999,0.4499999999999999,0.4499999999999999,45.0,15.0,61.575,3.4275,1.4325,0.105,0.33,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,31.0,15.0,14.0,5.0,0.0,0.0,0.0,12,24.0,2,1.04,18.0,27.0,-4.5,-2.685,-4.859999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.28,0.0,0.28,0.28
Daylam Meddah,23.0,FRA,"CDM, CB, CM",Pau FC,Ligue 2,Right,104.000,1.600.000,19.0,19.0,1564.0,17.4,1.5,3.0,4.5,1.5,0.0,0.0,9.0,1.0,0.09,0.18,0.255,0.09,0.255,15.0,3.0,30.0,0.8699999999999999,0.18,0.15,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,40.5,0.0,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,34.0,32.0,1.0,0.0,0.0,0.0,0.0,0,,0,1.42,25.0,27.0,-2.0,-0.12,0.28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.06,0.12,0.17,0.06
DeAndre Yedlin,32.0,USA,"RB, RM, CB, CM",Real Salt Lake,MLS,Right,312.000,1.200.000,1.0,1.0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,1.0,-1.0,-1.07,-2.01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Declan Rice,27.0,ENG,"CDM, CM",Arsenal,Premier League,Right,11.960.000,96.000.000,28.0,27.0,2401.0,26.7,8.0,10.0,18.0,8.0,0.0,0.0,2.0,0.0,0.3,0.38,0.68,0.3,0.68,70.0,24.0,68.6,2.62,0.9,0.22,0.66,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,54.0,0.0,0.0,0.0,,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,18.0,7.0,1.0,134.0,0.0,0.0,0.0,1,23.0,0,2.18,51.0,21.0,30.0,1.12,-1.46,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.15,0.19,0.34,0.15
Dehmaine Assoumani,20.0,FRA,"CM, RM, CDM",FC Nantes,Ligue 1,Left,364.000,2.600.000,20.0,11.0,954.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,23.6,3.2,0.38,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,32.0,0.0,0.0,0.0,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,19.0,15.0,0.0,60.0,0.0,0.0,0.0,9,19.0,0,0.85,11.0,15.0,-4.0,-0.38,0.74,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deiver Machado,32.0,COL,"LB, LM, CM",FC Nantes,Ligue 1,Left,Sin Dato,Sin Dato,12.0,10.0,686.0,3.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44,0.44,0.0,0.44,16.0,2.0,16.7,2.42,0.33,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,13.0,16.0,2.0,11.0,0.0,0.0,0.0,2,14.5,3,2.66,8.0,9.0,-0.5,-0.165,-0.54,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.13,0.13,0.0
Deivison,19.0,BRA,"CM, CDM",CD Nacional,Primeira Liga,Right,52.000,575.000,4.0,1.0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3,30.0,7,1.0,1.0,4.0,-3.0,-2.41,-2.19,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dejan Ljubicic,28.0,AUT,"CM, CDM, RM, CAM",FC Schalke 04,2.Bundesliga,Right,520.000,3.200.000,5.0,5.0,419.0,4.7,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.645,0.0,0.645,0.645,0.645,12.0,9.0,112.5,2.58,1.935,0.375,0.495,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,6.0,0.0,0.0,0.0,0,,0,1.6,10.0,8.0,2.0,0.43,-0.14,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.43,0.0,0.43,0.43
Demir Ege Tıknaz,21.0,TUR,"CDM, CM",Sporting Clube de Braga,Primeira Liga,Right,Sin Dato,Sin Dato,14.0,2.0,357.0,2.0,0.0,1.5,1.5,0.0,0.0,0.0,2.0,0.0,0.0,0.42,0.42,0.0,0.42,6.0,1.5,37.5,0.855,0.21,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,13.5,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,12,13.5,2,4.25,6.0,7.0,-0.5,0.8150000000000002,-0.3599999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.25,0.0
Denis Drăguș,26.0,ROU,"ST, LM, CAM",Gaziantep FK / Medipol Başakşehir FK,Liga MX,Right,936.000,4.600.000,18.0,13.0,1120.0,6.199999999999999,0.0,1.5,1.5,0.0,0.0,0.0,3.0,0.0,0.0,0.54,0.54,0.0,0.54,45.0,12.0,38.925,3.1050000000000004,0.81,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,31.5,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.0,28.0,5.0,10.0,0.0,0.0,0.0,5,27.5,1,1.66,8.0,17.0,-4.5,-0.59,-0.21,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.08,0.08,0.0
Denis Huseinbasic,24.0,BIH,"CM, CDM, CAM",1. FC Köln,Bundesliga,Right,832.000,3.500.000,14.0,8.0,660.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.64,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,6,19.0,8,0.86,12.0,13.0,-1.0,-0.14,0.28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denis Odoi,37.0,GHA,"CB, RB, CDM",NAC Breda,Eredivisie,Right,208.000,250.000,11.0,10.0,872.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,1.08,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,7.0,1.0,4.0,0.0,0.0,0.0,1,55.0,0,0.91,9.0,13.0,-4.0,-0.41,0.24,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denis Suárez,32.0,ESP,"CM, LM, CAM, CDM",Deportivo Alavés,La Liga,Right,Sin Dato,Sin Dato,20.0,11.0,994.0,11.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.18,0.0,0.18,0.18,0.18,10.0,6.0,120.0,0.9,0.54,0.4,0.66,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,19.0,0.0,19.0,0.0,0.0,0.0,9,23.0,3,0.9,11.0,14.0,-3.0,-0.27,0.26,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.09,0.0,0.09,0.09
Denis Zakaria,29.0,SUI,"CDM, CM, CB",AS Monaco,Ligue 1,Right,2.184.000,22.500.000,14.0,13.0,1131.0,12.6,4.0,2.0,6.0,4.0,0.0,0.0,3.0,1.0,0.32,0.16,0.48,0.32,0.48,18.0,4.0,44.4,1.44,0.32,0.44,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,28.0,0.0,0.0,0.0,,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,6.0,0.0,0.0,0.0,1,12.0,0,1.64,20.0,14.0,6.0,0.48,0.65,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.16,0.08,0.24,0.16
Deniz Gül,21.0,TUR,"ST, CAM",FC Porto,Primeira Liga,Right,364.000,3.900.000,19.0,3.0,508.0,5.6,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.5249999999999999,0.0,0.5249999999999999,0.5249999999999999,0.5249999999999999,18.0,10.5,87.44999999999999,3.195,1.86,0.255,0.4349999999999999,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,16,19.0,4,2.63,11.0,2.0,9.0,1.59,-0.04,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.35,0.0,0.35,0.35
Deniz Turuc,33.0,TUR,"RM, CM, RW",Konyaspor,Liga MX,Left,Sin Dato,Sin Dato,18.0,11.0,973.0,5.4,1.5,3.0,4.5,1.5,0.0,0.0,5.0,0.0,0.27,0.5549999999999999,0.8250000000000001,0.27,0.8250000000000001,22.5,6.0,40.2,2.085,0.5549999999999999,0.0975,0.375,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,10.5,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,15.0,2.0,81.0,0.0,0.0,0.0,7,23.0,1,1.66,9.0,12.0,-1.5,-0.275,-1.03,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.09,0.18,0.28,0.09
